2015-2016,14095,Pharmaceutical Principles,0
2015-2016,14096,Pharmaceutical Principles,0
2015-2016,14097,Pharmaceutical Biotech,-49
2015-2016,14099,Methods Sci Commun,0
2015-2016,14101,Senior Thesis,0
2015-2016,14102,Ug Research & Creative Act,0
2015-2016,14104,Independent Studies Phc,0
2015-2016,14106,Sem Sel Pharmaceutics Top,49
2015-2016,14108,Comp Basis Pharmacometr,0
2015-2016,14110,Biometry in Phc Sci,40
2015-2016,14114,Research Proposal,0
2015-2016,14116,Pharmacogenomics,-234
2015-2016,14124,Molecular Genetic Methods,0
2015-2016,14127,Supervised Teaching,0
2015-2016,14128,Intermed Pharmacokinetics,0
2015-2016,14132,Pharmaceutics Seminar,0
2015-2016,14133,Research,0
2015-2016,14134,Research,49
2015-2016,14137,Orientation in Pharmacy,0
2015-2016,14175,Independent Study,0
2015-2016,14176,Hard Tissue Engineering,0
2015-2016,14178,Biochem & Gentics Oral Dis,0
2015-2016,14179,Saliva/Glands Health&Dis,0
2015-2016,14182,Oral Microbial Ecology,0
2015-2016,14183,Crit Anal of Lit in Ob,0
2015-2016,14184,Crit Anal of Lit in Ob,0
2015-2016,14186,Crse in Scientific Writg,0
2015-2016,14187,Supervised Teaching,0
2015-2016,14189,Immunological Techniques,0
2015-2016,14192,Dynamics of Bone,0
2015-2016,14195,Research,-3
2015-2016,14196,Thesis Guidance,-9
2015-2016,14197,Independ Study Graduate,6
2015-2016,14206,Nutri in Prac of Den Med,0
2015-2016,14217,Independent Study,0
2015-2016,14219,Independ Study Post Grad,0
2015-2016,14225,Research,0
2015-2016,14226,Thesis Guidance,0
2015-2016,14227,Independent Study Grad,0
2015-2016,14228,Regional Anesthesia,0
2015-2016,14229,Oral Surgery 1,-155
2015-2016,14230,Oral Surgery 2,25
2015-2016,14231,Oral Surgery Clinic 1,0
2015-2016,14234,Anesthesia & Pain Control,0
2015-2016,14236,Nitrous Oxide Sedation,0
2015-2016,14237,Oral Surgery Clinic 3,0
2015-2016,14239,Oral Surgery Seminar,-93
2015-2016,14242,Lasers in Dentistry,-18
2015-2016,14244,Lasers in Dentistry,0
2015-2016,14245,Oral Surgery Elective,0
2015-2016,14247,Independent Study,0
2015-2016,14255,Intro Diff Equations,-145
2015-2016,14256,Intro Linear Algebra,-991
2015-2016,14258,Intro to Higher Math,64
2015-2016,14274,Symbolic Logic,29
2015-2016,14276,Philosophy of Science,-2
2015-2016,14281,Metaphysics,0
2015-2016,14284,Environmental Ethics,9
2015-2016,14285,Contemp Ethical Theory,1
2015-2016,14295,Aesthetics & Phil of Art,1
2015-2016,14305,Ancient Philosophy,59
2015-2016,14311,Early Modern Philosophy,1
2015-2016,14320,Philosophy Honors Tutorial,0
2015-2016,14321,Philosophy Honors Tutorial,21
2015-2016,14345,College Physics Lab 1,-52
2015-2016,14346,College Physics Lab 2,-2
2015-2016,14348,General Physics Lab 2,-24
2015-2016,14350,General Physics 3,92
2015-2016,14352,General Physics 4,0
2015-2016,14360,General Physics 3 Lab,2
2015-2016,14362,Intermediate Mechanics 1,0
2015-2016,14363,Intermediate Mechanics 2,0
2015-2016,14365,Modern Physics Lab,0
2015-2016,14366,Intermediate Optics,0
2015-2016,14370,Quantum Mechanics I,0
2015-2016,14371,Quantum Mechanics II,0
2015-2016,14372,Thermal & Stat Physics 1,0
2015-2016,14373,Advanced Physics Lab,0
2015-2016,14374,Advanced Physics Lab,0
2015-2016,14381,Honors in Physics,-1
2015-2016,14382,Undergraduate Research,0
2015-2016,14383,Independent Study,0
2015-2016,14385,Introductn Math Physics 1,0
2015-2016,14386,Introductn Math Physics 2,0
2015-2016,14387,Quantum Mechanics 1,0
2015-2016,14388,Quantum Mechanics 2,0
2015-2016,14389,Classical Dynamics,0
2015-2016,14393,Electrodynamics 1,0
2015-2016,14394,Electrodynamics 2,0
2015-2016,14396,Statistic Mechanics 2,-26
2015-2016,14401,Solid State Physics 1,0
2015-2016,14402,Solid State Physics 2,0
2015-2016,14416,Grad Physics Laboratory 1,0
2015-2016,14418,Grad Physics Laboratory 2,0
2015-2016,14431,Independent Study,0
2015-2016,14432,Supervised Teaching,12
2015-2016,14433,Graduate Research,4
2015-2016,14434,Department Colloquium,0
2015-2016,14485,Found of Pharmacotherapeutics,0
2015-2016,14486,Intern Counseling Psych,0
2015-2016,14489,History & Systems of Psy,0
2015-2016,14495,The Mindful Therapist,0
2015-2016,14499,Legal/Ethical Counseling,12
2015-2016,14500,Grief Cnslng & Iss Grf & Loss,0
2015-2016,14501,Group Couns Theory & Prac,7
2015-2016,14502,Principles Counsel Pract,10
2015-2016,14513,Family Counseling,0
2015-2016,14516,Surgical Seminar,0
2015-2016,14522,Craniofacial Growth,0
2015-2016,14524,Research Methodology,0
2015-2016,14525,Orthodontic Research,0
2015-2016,14526,Independent Study Grad,0
2015-2016,14527,Thesis Guidance,0
2015-2016,14530,Orthodontic Sem/Clinic 1,0
2015-2016,14659,Undergraduate Tutorial,-22
2015-2016,14713,Studio 1: Art & Everyday,0
2015-2016,14715,Studio 2: Construct Body,0
2015-2016,14716,Drawing Fundamentals 1,-6
2015-2016,14724,Studio 3: Public Space,-18
2015-2016,14742,Statistical Methods,385
2015-2016,14743,Statistical Methods,477
2015-2016,14765,Sample Survys Thery-Meths,-16
2015-2016,14772,Independent Study,0
2015-2016,14775,Intro Stat Inference,0
2015-2016,14777,Regression Analysis,228
2015-2016,14778,Analysis of Variance,0
2015-2016,14785,Introductory Psychology,-612
2015-2016,14799,Psychological Statistics,1422
2015-2016,14815,Scientific Inquiry,-181
2015-2016,14828,Psychology of Personality,-118
2015-2016,14829,Abnormal Psychology,-45
2015-2016,14831,Clinical Psychology,82
2015-2016,14832,Health Psychology,340
2015-2016,14833,Social Psychology,144
2015-2016,14835,Psy of Work & Organizs,0
2015-2016,14836,Developmental Psychology,637
2015-2016,14837,Cognitive Psychology,329
2015-2016,14838,Sensory Proces & Perceptn,224
2015-2016,14843,Multicultural Counseling,74
2015-2016,14844,Perspec in School Psych,0
2015-2016,14847,Cslg W Children & Adoles,0
2015-2016,14848,Intro to School Counsel,0
2015-2016,14851,Org & Adm School Guid Ser,0
2015-2016,14852,Rehab Foundations,0
2015-2016,14855,Foundat of Counsel Theory,-39
2015-2016,14857,Introduction to Group Work,-4
2015-2016,14860,Med & Psychosoc Aspcts Disab,-21
2015-2016,14863,Process of Consultation,17
2015-2016,14864,Doc Sem Supervn:Thry/Pra,0
2015-2016,14871,Career Development,0
2015-2016,14873,Vocatnl Placement Process,0
2015-2016,14876,Adv Top in Perslty Assess,-4
2015-2016,14878,Adv Practicum Sc. Psych.,0
2015-2016,14879,Intervtions to Acad Skills,0
2015-2016,14880,Psychopathology Intrvntns,0
2015-2016,14881,Internship in School Psy,0
2015-2016,14882,Indiv Guidance Project,0
2015-2016,14883,Indiv Guidance Thesis,0
2015-2016,14884,Indiv Guidnc Dissertation,-36
2015-2016,14885,Independent Study,-11
2015-2016,14972,Intro to Theatre,89
2015-2016,14977,Intro Technical Theatre,-38
2015-2016,14978,Costume Construction I,0
2015-2016,14980,Basic Acting 1,-50
2015-2016,14982,Basic Acting 2,18
2015-2016,14983,Production Practicum,0
2015-2016,14984,Production Practicum,0
2015-2016,14986,Visual Imagination,15
2015-2016,14989,Method Acting 1,242
2015-2016,14990,Method Acting 2,-32
2015-2016,14996,Voice Training 1,470
2015-2016,14999,Voice Training 2,-260
2015-2016,15000,Theatre Crafts,0
2015-2016,15001,Production Practicum,0
2015-2016,15002,Production Practicum,0
2015-2016,15003,Stage Management,0
2015-2016,15004,Theatre History & Lit 1,-1
2015-2016,15005,Theatre History & Lit 2,0
2015-2016,15011,Costume Design 1,0
2015-2016,15014,Poetic Text,32
2015-2016,15016,Mime/Movement for Actors,0
2015-2016,15027,Probs in Tech Theatre,-15
2015-2016,15030,Production Practicum,0
2015-2016,15031,Production Practicum,0
2015-2016,15033,Theatre Studio 1,50
2015-2016,15034,Theatre Studio 2,0
2015-2016,15035,Theatre Studio 3,0
2015-2016,15036,Theatre Studio 4,0
2015-2016,15040,World Civilization 1,4522
2015-2016,15041,World Civilization 2,-1168
2015-2016,15044,Science: Microworld,0
2015-2016,15045,Science: Macroworld,-200
2015-2016,15056,Self and Representation,18
2015-2016,15057,Studio 5: Time-Based,0
2015-2016,15076,Relief and Letterpress,-1
2015-2016,15081,Drawing Concepts 1,0
2015-2016,15082,Drawing Concepts 2,0
2015-2016,15084,Intro to Photography,20
2015-2016,15085,Basic Painting,0
2015-2016,15086,Painting & Popular Culture,0
2015-2016,15094,Typography,0
2015-2016,15096,Figure Drawing 1,0
2015-2016,15098,Lithography and Monoprint,0
2015-2016,15100,Sculp Methods Spatial Inq,0
2015-2016,15102,Painting Non Major 1,-103
2015-2016,15109,History Of Graphic Design,-21
2015-2016,15113,Intro Digital Practices,0
2015-2016,15118,Intro to Screen Print,1
2015-2016,15129,Screen Print Extended,0
2015-2016,15131,Intaglio,3
2015-2016,15132,Thematic Drawing 1,0
2015-2016,15173,Junior Tutorial,0
2015-2016,15249,Senior Tutorial,0
2015-2016,15259,Study of Health Behavior,0
2015-2016,15261,Applied Statistics for PH,0
2015-2016,15297,Special Topics,30
2015-2016,15317,Special Topics,0
2015-2016,15320,Prob Mod European,20
2015-2016,15321,Topics in Am Social His,0
2015-2016,15334,Supervised Research,0
2015-2016,15335,Health Care Practicum,0
2015-2016,15357,Theory of Occupation,-110
2015-2016,15379,MSTP Research Seminar,0
2015-2016,15387,TMD:Conceptual Foundations,0
2015-2016,15390,Bioelectrical Measurement,0
2015-2016,15391,ANA/Physio Mastic Syst,0
2015-2016,15392,Neurodentistry,0
2015-2016,15395,Histo Interp Oral Lesions,0
2015-2016,15396,Advanced Oral Pathology,0
2015-2016,15399,Research Seminar in Pain,0
2015-2016,15405,Res Interfac Biophysics,0
2015-2016,15406,Res Interfac Biophysics,0
2015-2016,15407,Research,3
2015-2016,15408,Thesis Guidance,3
2015-2016,15409,Independent Study Grad,3
2015-2016,15416,Oral Radiology 1,25
2015-2016,15418,Intro Diagnostic Imaging,0
2015-2016,15419,Oral Radiology Technique,0
2015-2016,15423,Eval Med Complex Patient,0
2015-2016,15425,Mgmt Med Complex Patient,206
2015-2016,15426,Oral Radiology Clinic,0
2015-2016,15430,Clinical Diagnosis I,0
2015-2016,15434,Patient Assess and Mgmt,-18
2015-2016,15451,Adv Video Production,0
2015-2016,15453,Advanced Video Production,0
2015-2016,15455,Sound Design,-30
2015-2016,15465,Game Design,0
2015-2016,15470,Social Media & Networks,0
2015-2016,15476,Media Arts Internship,0
2015-2016,15477,Independent Study,0
2015-2016,15480,Adv Video Production,-18
2015-2016,15484,Advanced Documentary Sem,0
2015-2016,15485,Film and Media Theory,-200
2015-2016,15501,Graduate Seminar I,0
2015-2016,15502,Graduate Seminar 2,0
2015-2016,15507,New Media 1,0
2015-2016,15519,Biopsychology,55
2015-2016,15538,Shakespeare,-2
2015-2016,15539,Shakespeare,-109
2015-2016,15595,Topics in His of Science,20
2015-2016,15603,20c China Politics,5
2015-2016,15612,Public History Internship,-1
2015-2016,15613,Honors Thesis 1,20
2015-2016,15614,Honors Thesis 2,-1
2015-2016,15616,Undergraduate Research,0
2015-2016,15618,Independent Study,-1
2015-2016,15619,Doing His: Issues Public Hist,0
2015-2016,15621,Historical Inquiry,0
2015-2016,15622,Amer Hist Core Sem 1,0
2015-2016,15623,Amer Hist Core Sem 2,0
2015-2016,15655,Seminar for Majors,0
2015-2016,15681,Black Women in US History,9
2015-2016,15689,Forensic Dentistry,0
2015-2016,15690,Oral Medicine Seminar,0
2015-2016,15694,TMD Tutorial,0
2015-2016,15703,Independent Study,0
2015-2016,15708,Adv Clin Oral&Maxfac Path,0
2015-2016,15710,Oral Path Lit Review Ods,0
2015-2016,15719,Corpus Linguistics,0
2015-2016,15735,Semantics 2,0
2015-2016,15767,Methods of Making II,0
2015-2016,15768,Methods of Making III,0
2015-2016,15772,Game Design,0
2015-2016,15777,Project Supervision,21
2015-2016,15793,Alcohol and Health,-30
2015-2016,15801,Self and Self-Esteem,-1
2015-2016,15803,Social Cognition,46
2015-2016,15804,Assess Indiv Differences,0
2015-2016,15806,Reasoning,0
2015-2016,15810,Close Relationships,0
2015-2016,15811,Systems & Theories,0
2015-2016,15812,Anxiety Disorders,-46
2015-2016,15813,Mood Disorders,43
2015-2016,15814,Abnormal Child Psychology,46
2015-2016,15817,Adult Development & Aging,0
2015-2016,15827,Neuropsychology,0
2015-2016,15829,Cross-Cultural Psychology,0
2015-2016,15836,Animal Cognition,0
2015-2016,15837,Psychology of Music,44
2015-2016,15840,Res Meth Psychology,-59
2015-2016,15841,Drug Addiction,-353
2015-2016,15847,Appl Child Devl&Learning,-55
2015-2016,15883,Visions of America,31
2015-2016,15884,Studies in US Lit,1
2015-2016,15889,Experimental Fiction,15
2015-2016,15890,Life Writing,-42
2015-2016,15892,Popular Culture,7
2015-2016,15893,Contemporary Literature,37
2015-2016,15896,Modern & Contemp Poetry,4
2015-2016,15902,Psychoanalysis & Culture,-2
2015-2016,15905,Critical Race Theory,8
2015-2016,15913,New Media,37
2015-2016,15931,Elem Spanish 1st Semester,-85
2015-2016,15932,Elem Spanish 2nd Semester,14
2015-2016,15934,Transitional Elem Spanish,-28
2015-2016,15937,Intermed Spa 1st Semester,22
2015-2016,15938,Intermed Spa 2nd Semester,-39
2015-2016,15942,Spanish Convers & Comp,-30
2015-2016,15943,Spanish Convers & Comp,15
2015-2016,15944,How to Read Spanish Text,-4
2015-2016,15952,Senior Capstone,0
2015-2016,15956,Womens Studies Internship,3
2015-2016,15957,Dept Honors Thesis,1
2015-2016,15958,Ug Research & Creative Act,0
2015-2016,15959,Independent Study,0
2015-2016,15963,Readgs in Feminist Theory,-35
2015-2016,15965,Directed Reading,-1
2015-2016,15982,Supervised Research,1
2015-2016,15983,Supervised Teaching,0
2015-2016,15986,M.A. Thesis Supervision,0
2015-2016,15987,Comprehen Exam Readings,0
2015-2016,15988,Dissertation Supervision,3
2015-2016,16015,Research,0
2015-2016,16017,Intro to the Profession,0
2015-2016,16045,Adv Linguistic Theory 1,-19
2015-2016,16048,Advanced Lin,0
2015-2016,16050,Supervised Teaching,0
2015-2016,16051,Independent Study,21
2015-2016,16053,Supervised Reading,0
2015-2016,16055,Media Arts Internship,0
2015-2016,16057,Thesis Guidance,21
2015-2016,16059,Dissertation Guidance,0
2015-2016,16092,Engineering Analysis 1,-27
2015-2016,16097,Fluid Mechanics 1,-35
2015-2016,16098,Fluid Mechanics 2,-16
2015-2016,16100,Turbulent Flow,-20
2015-2016,16112,Combustion 1,0
2015-2016,16123,Elements of Geometry,0
2015-2016,16125,Scientific and Math Comp,104
2015-2016,16170,Music in the Movies,0
2015-2016,16174,Intermed Harm & Ctpt 1,-36
2015-2016,16175,Intermed Harm & Ctpt 2,-18
2015-2016,16176,Music History Survey 1,0
2015-2016,16177,Music History Survey 2,0
2015-2016,16178,Guitar Basics,0
2015-2016,16182,Vocal Diction,0
2015-2016,16195,World Music,32
2015-2016,16196,Rock Music,2
2015-2016,16206,University Chorus,0
2015-2016,16210,Piano Literature,-15
2015-2016,16211,U/B Pep Band,0
2015-2016,16213,UB Concert Band,0
2015-2016,16218,Percussion Ensemble,0
2015-2016,16223,UB Symphony Orchestra,0
2015-2016,16235,Categorical Data Analysis,-3
2015-2016,16236,Intro Theoretical Stat 1,148
2015-2016,16238,Intro Theoretical Stat 2,9
2015-2016,16242,Stats for Bioinformatics,3
2015-2016,16245,Sample Survys Thery-Meths,-16
2015-2016,16251,MPH Field Training,0
2015-2016,16256,Long Data Anal,-6
2015-2016,16267,Independent Study,3
2015-2016,16270,Adv Categorical Analysis,0
2015-2016,16271,Theory of Stat Inference,0
2015-2016,16273,Limit Theory,0
2015-2016,16274,MPH Integrative Project,0
2015-2016,16275,Theory of Linear Models,-45
2015-2016,16277,Large Sample Theory,0
2015-2016,16283,Thesis Guidance,0
2015-2016,16288,Observational Studies,5
2015-2016,16290,Reading & Research,0
2015-2016,16291,Departmental Seminar,163
2015-2016,16300,Careers in Human Services,0
2015-2016,16303,Intro to Hlth & Hum Srvcs,-71
2015-2016,16309,Intro Environmental Study,6
2015-2016,16330,Advanced Linguistics,0
2015-2016,16371,Independent Study,0
2015-2016,16373,Orthodontic Seminar 1,0
2015-2016,16374,Orthodontic Clinic 1,0
2015-2016,16375,Appli of Research Methods,0
2015-2016,16376,Orthodontic Seminar 2,0
2015-2016,16377,Orthodontic Clinic 2,0
2015-2016,16378,Begg Principles,0
2015-2016,16379,Supervised Teaching,0
2015-2016,16380,Ortho First Year Core,0
2015-2016,16382,Diag & Treatment Planning,0
2015-2016,16383,Orthodontic Treatment 1,0
2015-2016,16384,Orthodontic Treatment 2,0
2015-2016,16385,Orthodontic Treatment 3,0
2015-2016,16386,Orthodontic Treatment 4,0
2015-2016,16387,Orthodontic Treatment 5,0
2015-2016,16388,Orthodontic Treatment 6,0
2015-2016,16389,Orthodontic Technique,0
2015-2016,16390,Biology of Tooth Support 1,0
2015-2016,16391,Biology of Tooth Support 2,0
2015-2016,16392,Biology of Tooth Movement,0
2015-2016,16393,Biomechanical Principles,0
2015-2016,16394,Ortho Dental Materials,0
2015-2016,16395,Craniofacial Development,0
2015-2016,16396,Orofacial Function 1,0
2015-2016,16418,Graduate Seminar,0
2015-2016,16419,Graduate Seminar,0
2015-2016,16420,Lab Rotation,0
2015-2016,16426,Problems in Genetics,0
2015-2016,16427,Problems in Genetics,0
2015-2016,16434,Probability Theory,58
2015-2016,16442,Survey Multivariable Cal,-48
2015-2016,16443,Surv Partial Differ Equa,-8
2015-2016,16444,Intro to Abstract Algebra,-56
2015-2016,16446,2nd Course Linear Algebra,0
2015-2016,16449,Intro Complex Variables 1,8
2015-2016,16453,Intro to Topology 1,0
2015-2016,16455,Intro to Topology II,56
2015-2016,16462,Intro Real Variables 1,-104
2015-2016,16463,Intro Real Variables 2,0
2015-2016,16465,Intro to Cryptography,21
2015-2016,16466,Intro Numeric Analysis 1,0
2015-2016,16467,Intro Numeric Analysis 2,0
2015-2016,16480,Mathematical Finance,76
2015-2016,16481,Mathematical Finance 2,0
2015-2016,16482,Theory of Games,48
2015-2016,16488,Topics in Applied Math,-64
2015-2016,16492,Topics in Geometry,0
2015-2016,16505,Chamber Music,33
2015-2016,16508,Elem Conducting 1,0
2015-2016,16509,Elem Conducting 2,0
2015-2016,16513,University Choir,0
2015-2016,16516,Jazz Ensemble Big Band,0
2015-2016,16518,Jazz Ensemble Combo,0
2015-2016,16526,Composition Seminar,26
2015-2016,16534,Composition,-1
2015-2016,16535,Genres of Music,0
2015-2016,16539,Practice Applications,0
2015-2016,16540,NY Practice,-10
2015-2016,16542,Rules of Professional Conduct,0
2015-2016,16545,Crit Analysis:Concpts R&W,-60
2015-2016,16546,Administrative Law,9
2015-2016,16551,Secured Transactions,70
2015-2016,16555,Trial Technique,-300
2015-2016,16558,Insurance Law,0
2015-2016,16560,Case Management,0
2015-2016,16561,Skill Devel in Human Svcs,0
2015-2016,16564,Social Research Methods,-47
2015-2016,16566,Issues in Mental Health,6
2015-2016,16569,Stats for Social Sciences,56
2015-2016,16572,Science Religion & Nature,-37
2015-2016,16576,Intellectual Property,-9
2015-2016,16577,Intl Human Rights Law,-30
2015-2016,16580,Employment Law,0
2015-2016,16585,Altern Pnting Strategies,0
2015-2016,16586,Individual Pnting Explora,0
2015-2016,16587,Photo: Image Text & Sound,0
2015-2016,16594,Web Design,14
2015-2016,16596,Typography 2,-7
2015-2016,16600,Litho & Monotype Extended,0
2015-2016,16603,Intermediate Sculpture 1,0
2015-2016,16604,Intermediate Sculpture 2,0
2015-2016,16606,3d Precision Prod Concpts,0
2015-2016,16614,Artist's Books,0
2015-2016,16623,Special Topics,-14
2015-2016,16626,Interferons and Cytokines,0
2015-2016,16631,Regul Mech Molec Biology,0
2015-2016,16633,Graduate Research,0
2015-2016,16655,Graduate Research,0
2015-2016,16656,Graduate Research,0
2015-2016,16697,Biosurface Contact Phenom,0
2015-2016,16698,Molecular Biophysics,0
2015-2016,16706,Lab Rotation,0
2015-2016,16707,Lab Rotation,0
2015-2016,16714,Cancer Radiobiology,0
2015-2016,16734,Magnetic Resonance Imagin,0
2015-2016,16739,Tools & Mdls Moleculr Oncology,0
2015-2016,16742,Biophysics Seminar,0
2015-2016,16746,Internship,0
2015-2016,16747,Honors Thesis,0
2015-2016,16749,Independent Study,0
2015-2016,16750,Probability Theory,-114
2015-2016,16755,Survey Multivariable Cal,0
2015-2016,16756,Surv Partial Differ Equa,-8
2015-2016,16757,Intro to Abstract Algebra,0
2015-2016,16758,2nd Course Linear Algebra,0
2015-2016,16762,Introductn to Topology 1,0
2015-2016,16763,Intro to Topology 2,-21
2015-2016,16766,Intro Real Variables 1,0
2015-2016,16767,Intro Real Variables 2,0
2015-2016,16770,Intro to Cryptography,21
2015-2016,16771,Intro Numeric Analysis 1,0
2015-2016,16772,Intro Numeric Analysis 2,0
2015-2016,16785,Mathematical Finance,-76
2015-2016,16786,Mathematical Finance 2,0
2015-2016,16787,Theory of Games,0
2015-2016,16789,Topics in Geometry,0
2015-2016,16820,Graduate Tutorial,26
2015-2016,16821,Teaching Philosophy,0
2015-2016,16822,Supervised Teaching,-24
2015-2016,16834,MA Thesis Guidance,1
2015-2016,16835,MA Thesis Guidance,-21
2015-2016,16836,Dissertation Guidance,-3
2015-2016,16838,White Collar Crime,0
2015-2016,16842,Products Liability,0
2015-2016,16843,Exempt Organizations,0
2015-2016,16847,Employment Discr Law,22
2015-2016,16849,Trial Advocacy,0
2015-2016,16850,Handling Person Injury Case,0
2015-2016,16854,Mass Media Law,0
2015-2016,16857,Privacy: Theories and History,12
2015-2016,16872,Statistical Genomics,0
2015-2016,16875,Statistical Computing,0
2015-2016,16884,Photo Process Imagery,0
2015-2016,16892,Topics - Photography Practices,0
2015-2016,16913,Prof Practice in Pnting 1,0
2015-2016,16914,Prof Practice in Pnting 2,0
2015-2016,16921,Identity Design,-14
2015-2016,16924,Design and Entrepreneurship,0
2015-2016,16931,Adv Sculp Studio Pract 1,0
2015-2016,16932,Adv Sculp Studio Pract 2,0
2015-2016,16955,Analysis-20th-C Music,0
2015-2016,16964,Contemporary Ensemble,0
2015-2016,16969,Trombone,0
2015-2016,16970,Trombone,0
2015-2016,16971,Tuba,0
2015-2016,16972,Biophysics Seminar,0
2015-2016,16973,Graduate Research,0
2015-2016,16974,Graduate Research,0
2015-2016,16976,Graduate Research,0
2015-2016,16983,Costume Constructn Studio,0
2015-2016,16984,Costume Design Studio,0
2015-2016,16987,Technical Studio 1,0
2015-2016,17005,Directing 1,32
2015-2016,17007,Directing 2,0
2015-2016,17020,Theatre Workshop 1,0
2015-2016,17021,Theatre Workshop 2,-50
2015-2016,17034,Stud in Design or Technol,16
2015-2016,17063,Advanced Directing,-20
2015-2016,17064,Ug Supervised Teaching,3
2015-2016,17065,Internship,0
2015-2016,17067,Independent Study,1
2015-2016,17082,Dissertation Guidance,20
2015-2016,17085,Intro American Politics,-250
2015-2016,17086,Intro to Comparative Politics,0
2015-2016,17122,The American Presidency,-51
2015-2016,17123,Political Parties,-100
2015-2016,17132,Environmental Politics,0
2015-2016,17141,War & Int'l Security,49
2015-2016,17143,Intl Political Economy,58
2015-2016,17145,Internat Relations Probs,294
2015-2016,17161,Individuals & World Pol,0
2015-2016,17169,Middle Eastern Politics,-171
2015-2016,17200,1st Yr-1st Sem Greek,1
2015-2016,17202,1st Yr-2nd Sem Greek,0
2015-2016,17214,Elem Modern Hebrew 1,0
2015-2016,17215,Elem Modern Hebrew 2,-6
2015-2016,17220,Intermediate Hebrew 1,0
2015-2016,17221,Intermediate Hebrew 2,0
2015-2016,17271,1st Yr-1st Sem Korean,-24
2015-2016,17272,1st Yr-2nd Sem Korean,28
2015-2016,17282,2nd Yr-1st Sem Korean,-22
2015-2016,17283,2nd Yr-2nd Sem Korean,2
2015-2016,17286,Road Vehicle Dynamics,-1
2015-2016,17290,Manufacturing Automation,17
2015-2016,17291,Vibration & Shock 1,51
2015-2016,17292,Special Topics in Dance,-40
2015-2016,17306,Installation: Urban Space,0
2015-2016,17319,Special Topics,-8
2015-2016,17326,Space Dyn & Ctrl,40
2015-2016,17327,Smart Materials,1
2015-2016,17329,Comp Anal Fluid Thermal,8
2015-2016,17330,Continuous Control System,-20
2015-2016,17339,Special Topics,0
2015-2016,17342,Special Topics,0
2015-2016,17344,Mythology,87
2015-2016,17345,Film Genres,-75
2015-2016,17346,Black Presnc - Lat Am Cult,-4
2015-2016,17351,Cad Applications,-226
2015-2016,17352,Cardiovascular Biomechans,7
2015-2016,17361,Composite Materials,-6
2015-2016,17362,Prin & Matls for Mems,3
2015-2016,17363,Modern Theory of Material,-59
2015-2016,17364,Math Methods in Robotics,43
2015-2016,17367,Special Topics,-14
2015-2016,17368,Special Topics,10
2015-2016,17373,Islamic Cultural History,-43
2015-2016,17374,Topics in Asian Studies,-77
2015-2016,17377,Basic Radiation Science,-11
2015-2016,17383,Indian Image On Film,-95
2015-2016,17386,Topics,91
2015-2016,17387,Mnlnd Caribbean Exprnc,41
2015-2016,17394,Special Topics,-30
2015-2016,17395,Criticism,-76
2015-2016,17456,Adv Finite Element Analysi,0
2015-2016,17458,Topics,0
2015-2016,17459,Topics,0
2015-2016,17461,Topics,41
2015-2016,17462,Topics,0
2015-2016,17463,Special Topics,16
2015-2016,17465,Special Topics,0
2015-2016,17466,Spec Topics in Health Care,6
2015-2016,17468,Special Topics,-48
2015-2016,17469,Special Topics,0
2015-2016,17470,Special Topics,7
2015-2016,17471,Special Topics,37
2015-2016,17472,Special Topics,0
2015-2016,17473,Special Topics,0
2015-2016,17474,Special Topics,0
2015-2016,17477,Finite Element Struc Anal,-56
2015-2016,17478,Pavement Matls & Design,15
2015-2016,17480,Adv Foundation Design,280
2015-2016,17481,Special Topics,-2
2015-2016,17490,Studies in World Lit,9
2015-2016,17506,Groundwater Engineering,17
2015-2016,17507,Hydrologic Engineering,-17
2015-2016,17508,Chem Prin in Envir Engr,13
2015-2016,17509,Hazardous Waste Mgmt,-4
2015-2016,17522,Poland Today,21
2015-2016,17526,Comparative Genomics,-3
2015-2016,17533,Radiation Biology,6
2015-2016,17534,Radiopharmacy,0
2015-2016,17535,Molecular Imaging- Pet,0
2015-2016,17536,Radiation Biology,6
2015-2016,17539,Intro to Health Care Org,0
2015-2016,17540,Epi of Cardiovascular Dis,1
2015-2016,17554,Hormones and Behavior,2
2015-2016,17559,Topics,0
2015-2016,17563,Topics,46
2015-2016,17570,Topics,100
2015-2016,17573,Special Topics,0
2015-2016,17574,Selected Topics,2
2015-2016,17576,Intro to Health Economics,0
2015-2016,17577,Health Policy in the US,28
2015-2016,17578,Strat & Oper Mgt in Hcs,0
2015-2016,17585,Blacks in Films 1,0
2015-2016,17586,African American History,-49
2015-2016,17587,Survey of African Studies,15
2015-2016,17591,Communication Electronics,56
2015-2016,17592,Microelectromech Systems,0
2015-2016,17595,Semiconductor Materials,-48
2015-2016,17596,Nanostructure Materials,0
2015-2016,17598,Electrical Devices,3
2015-2016,17601,Fund Solid State Devices,20
2015-2016,17603,Special Topics,85
2015-2016,17604,Special Topics,-217
2015-2016,17606,Photonic Devices,0
2015-2016,17608,Special Topics,-101
2015-2016,17611,Princ Medical Radar Imag,-2
2015-2016,17623,Medical Biophysics,0
2015-2016,17625,Myth & Religion Anc World,-370
2015-2016,17627,Roman Civilization,0
2015-2016,17640,Topics,29
2015-2016,17642,Biomedical Electronics,-37
2015-2016,17643,Power Systems Engineerg 1,1
2015-2016,17644,Funds of Mod VLSI Devices,-12
2015-2016,17645,Lasers & Photonics,0
2015-2016,17646,Consumer Optoelectronics,0
